호선,통행일자,역명,구분,합계
1,2022-01-06,부평삼거리,승차,2209
1,2022-01-07,부평삼거리,승차,2241
1,2022-01-08,부평삼거리,승차,1714
1,2022-01-09,부평삼거리,승차,1318
1,2022-01-10,부평삼거리,승차,2194
1,2022-01-11,부평삼거리,승차,2217
1,2022-01-12,부평삼거리,승차,2076
1,2022-01-13,부평삼거리,승차,2023
1,2022-01-14,부평삼거리,승차,2184
1,2022-01-15,부평삼거리,승차,1798
1,2022-01-16,부평삼거리,승차,1452
1,2022-01-17,부평삼거리,승차,2227
1,2022-01-18,부평삼거리,승차,2212
1,2022-01-19,부평삼거리,승차,2277
1,2022-01-20,부평삼거리,승차,2350
1,2022-01-21,부평삼거리,승차,2488
1,2022-01-22,부평삼거리,승차,2510
1,2022-01-23,부평삼거리,승차,2763
1,2022-01-24,부평삼거리,승차,2670
1,2022-01-25,부평삼거리,승차,2695
1,2022-01-26,부평삼거리,승차,2833
1,2022-01-27,부평삼거리,승차,2880
1,2022-01-28,부평삼거리,승차,3257
1,2022-01-29,부평삼거리,승차,1384
1,2022-01-30,부평삼거리,승차,1103
1,2022-01-31,부평삼거리,승차,835
1,2022-02-01,부평삼거리,승차,804
1,2022-02-02,부평삼거리,승차,929
1,2022-02-03,부평삼거리,승차,2168
1,2022-02-04,부평삼거리,승차,2219
1,2022-02-05,부평삼거리,승차,1570
1,2022-02-06,부평삼거리,승차,1320
1,2022-02-07,부평삼거리,승차,2182
1,2022-02-08,부평삼거리,승차,2167
1,2022-02-09,부평삼거리,승차,2236
1,2022-02-10,부평삼거리,승차,2388
1,2022-02-11,부평삼거리,승차,2459
1,2022-02-12,부평삼거리,승차,1657
1,2022-02-13,부평삼거리,승차,1318
1,2022-02-14,부평삼거리,승차,2154
1,2022-02-15,부평삼거리,승차,2045
1,2022-02-16,부평삼거리,승차,1961
1,2022-02-17,부평삼거리,승차,1955
1,2022-02-18,부평삼거리,승차,2122
1,2022-02-19,부평삼거리,승차,1574
1,2022-02-20,부평삼거리,승차,1157
1,2022-02-21,부평삼거리,승차,2083
1,2022-02-22,부평삼거리,승차,1959
1,2022-02-23,부평삼거리,승차,2101
1,2022-02-24,부평삼거리,승차,2069
1,2022-02-25,부평삼거리,승차,2145
1,2022-02-26,부평삼거리,승차,1508
1,2022-02-27,부평삼거리,승차,1267
1,2022-02-28,부평삼거리,승차,2147
1,2022-03-01,부평삼거리,승차,1309
1,2022-03-02,부평삼거리,승차,2366
1,2022-03-03,부평삼거리,승차,2353
1,2022-03-04,부평삼거리,승차,2328
1,2022-03-05,부평삼거리,승차,1446
1,2022-03-06,부평삼거리,승차,1179
1,2022-03-07,부평삼거리,승차,2269
1,2022-03-08,부평삼거리,승차,2292
1,2022-03-09,부평삼거리,승차,1466
1,2022-03-10,부평삼거리,승차,2225
1,2022-03-11,부평삼거리,승차,2294
1,2022-03-12,부평삼거리,승차,1652
1,2022-03-13,부평삼거리,승차,1078
1,2022-03-14,부평삼거리,승차,2206
1,2022-03-15,부평삼거리,승차,2356
1,2022-03-16,부평삼거리,승차,2290
1,2022-03-17,부평삼거리,승차,2270
1,2022-03-18,부평삼거리,승차,2237
1,2022-03-19,부평삼거리,승차,1307
1,2022-03-20,부평삼거리,승차,1302
1,2022-03-21,부평삼거리,승차,2361
1,2022-03-22,부평삼거리,승차,2331
1,2022-03-23,부평삼거리,승차,2217
1,2022-03-24,부평삼거리,승차,2383
1,2022-03-25,부평삼거리,승차,2378
1,2022-03-26,부평삼거리,승차,1455
1,2022-03-27,부평삼거리,승차,1474
1,2022-03-28,부평삼거리,승차,2395
1,2022-03-29,부평삼거리,승차,2393
1,2022-03-30,부평삼거리,승차,2213
1,2022-03-31,부평삼거리,승차,2399
1,2022-04-01,부평삼거리,승차,2476
1,2022-04-02,부평삼거리,승차,1924
1,2022-04-03,부평삼거리,승차,1596
1,2022-04-04,부평삼거리,승차,2668
1,2022-04-05,부평삼거리,승차,2786
1,2022-04-06,부평삼거리,승차,2763
1,2022-04-07,부평삼거리,승차,2622
1,2022-04-08,부평삼거리,승차,2768
1,2022-04-09,부평삼거리,승차,1974
1,2022-04-10,부평삼거리,승차,1688
1,2022-04-11,부평삼거리,승차,2739
1,2022-04-12,부평삼거리,승차,2607
1,2022-04-13,부평삼거리,승차,2587
1,2022-04-14,부평삼거리,승차,2667
1,2022-04-15,부평삼거리,승차,2715
1,2022-04-16,부평삼거리,승차,2071
1,2022-04-17,부평삼거리,승차,1708
1,2022-04-18,부평삼거리,승차,2654
1,2022-04-19,부평삼거리,승차,2743
1,2022-04-20,부평삼거리,승차,2716
1,2022-04-21,부평삼거리,승차,2660
1,2022-04-22,부평삼거리,승차,2667
1,2022-04-23,부평삼거리,승차,1990
1,2022-04-24,부평삼거리,승차,1590
1,2022-04-25,부평삼거리,승차,2683
1,2022-04-26,부평삼거리,승차,2589
1,2022-04-27,부평삼거리,승차,2670
1,2022-04-28,부평삼거리,승차,2795
1,2022-04-29,부평삼거리,승차,2726
1,2022-04-30,부평삼거리,승차,2058
1,2022-05-01,부평삼거리,승차,1902
1,2022-05-02,부평삼거리,승차,2900
1,2022-05-03,부평삼거리,승차,2943
1,2022-05-04,부평삼거리,승차,2948
1,2022-05-05,부평삼거리,승차,2231
1,2022-05-06,부평삼거리,승차,2695
1,2022-05-07,부평삼거리,승차,2697
1,2022-05-08,부평삼거리,승차,3393
1,2022-05-09,부평삼거리,승차,2651
1,2022-05-10,부평삼거리,승차,2894
1,2022-05-11,부평삼거리,승차,2876
1,2022-05-12,부평삼거리,승차,2849
1,2022-05-13,부평삼거리,승차,2939
1,2022-05-14,부평삼거리,승차,2233
1,2022-05-15,부평삼거리,승차,1801
1,2022-05-16,부평삼거리,승차,2746
1,2022-05-17,부평삼거리,승차,2782
1,2022-05-18,부평삼거리,승차,2712
1,2022-05-19,부평삼거리,승차,2892
1,2022-05-20,부평삼거리,승차,2883
1,2022-05-21,부평삼거리,승차,2187
1,2022-05-22,부평삼거리,승차,1530
1,2022-05-23,부평삼거리,승차,2826
1,2022-05-24,부평삼거리,승차,2734
1,2022-05-25,부평삼거리,승차,2778
1,2022-05-26,부평삼거리,승차,2891
1,2022-05-27,부평삼거리,승차,2813
1,2022-05-28,부평삼거리,승차,2044
1,2022-05-29,부평삼거리,승차,1592
1,2022-05-30,부평삼거리,승차,2737
1,2022-05-31,부평삼거리,승차,2869
1,2022-06-01,부평삼거리,승차,1864
1,2022-06-02,부평삼거리,승차,2812
1,2022-06-03,부평삼거리,승차,2721
1,2022-06-04,부평삼거리,승차,2027
1,2022-06-05,부평삼거리,승차,1571
1,2022-06-06,부평삼거리,승차,1563
1,2022-06-07,부평삼거리,승차,2837
1,2022-06-08,부평삼거리,승차,2761
1,2022-06-09,부평삼거리,승차,2781
1,2022-06-10,부평삼거리,승차,2794
1,2022-06-11,부평삼거리,승차,2112
1,2022-06-12,부평삼거리,승차,1623
1,2022-06-13,부평삼거리,승차,2729
1,2022-06-14,부평삼거리,승차,2679
1,2022-06-15,부평삼거리,승차,2609
1,2022-06-16,부평삼거리,승차,2764
1,2022-06-17,부평삼거리,승차,2826
1,2022-06-18,부평삼거리,승차,2089
1,2022-06-19,부평삼거리,승차,1574
1,2022-06-20,부평삼거리,승차,2718
1,2022-06-21,부평삼거리,승차,2803
1,2022-06-22,부평삼거리,승차,2769
1,2022-06-23,부평삼거리,승차,2458
1,2022-06-24,부평삼거리,승차,2714
1,2022-06-25,부평삼거리,승차,2053
1,2022-06-26,부평삼거리,승차,1562
1,2022-06-27,부평삼거리,승차,2663
1,2022-06-28,부평삼거리,승차,2527
1,2022-06-29,부평삼거리,승차,2563
1,2022-06-30,부평삼거리,승차,2390
1,2022-01-01,간석오거리,승차,5161
1,2022-01-02,간석오거리,승차,5379
1,2022-01-03,간석오거리,승차,10138
1,2022-01-04,간석오거리,승차,10360
1,2022-01-05,간석오거리,승차,10443
1,2022-01-06,간석오거리,승차,10319
1,2022-01-07,간석오거리,승차,10541
1,2022-01-08,간석오거리,승차,7412
1,2022-01-09,간석오거리,승차,5551
1,2022-01-10,간석오거리,승차,10516
1,2022-01-11,간석오거리,승차,10378
1,2022-01-12,간석오거리,승차,10231
1,2022-01-13,간석오거리,승차,10253
1,2022-01-14,간석오거리,승차,10472
1,2022-01-15,간석오거리,승차,7257
1,2022-01-16,간석오거리,승차,5535
1,2022-01-17,간석오거리,승차,10207
1,2022-01-18,간석오거리,승차,10446
1,2022-01-19,간석오거리,승차,10914
1,2022-01-20,간석오거리,승차,10564
1,2022-01-21,간석오거리,승차,10732
1,2022-01-22,간석오거리,승차,7640
1,2022-01-23,간석오거리,승차,5578
1,2022-01-24,간석오거리,승차,10527
1,2022-01-25,간석오거리,승차,10625
1,2022-01-26,간석오거리,승차,10679
1,2022-01-27,간석오거리,승차,10489
1,2022-01-28,간석오거리,승차,10522
1,2022-01-29,간석오거리,승차,6660
1,2022-01-30,간석오거리,승차,5024
1,2022-01-31,간석오거리,승차,4438
1,2022-02-01,간석오거리,승차,4172
1,2022-02-02,간석오거리,승차,4936
1,2022-02-03,간석오거리,승차,9548
1,2022-02-04,간석오거리,승차,9778
1,2022-02-05,간석오거리,승차,6795
1,2022-02-06,간석오거리,승차,4922
1,2022-02-07,간석오거리,승차,10091
1,2022-02-08,간석오거리,승차,10128
1,2022-02-09,간석오거리,승차,10216
1,2022-02-10,간석오거리,승차,10199
1,2022-02-11,간석오거리,승차,10330
1,2022-02-12,간석오거리,승차,7308
1,2022-02-13,간석오거리,승차,5229
1,2022-02-14,간석오거리,승차,9943
1,2022-02-15,간석오거리,승차,10098
1,2022-02-16,간석오거리,승차,9763
1,2022-02-17,간석오거리,승차,9630
1,2022-02-18,간석오거리,승차,10132
1,2022-02-19,간석오거리,승차,7216
1,2022-02-20,간석오거리,승차,5173
1,2022-02-21,간석오거리,승차,9798
1,2022-02-22,간석오거리,승차,9972
1,2022-02-23,간석오거리,승차,9899
1,2022-02-24,간석오거리,승차,9841
1,2022-02-25,간석오거리,승차,10148
1,2022-02-26,간석오거리,승차,6985
1,2022-02-27,간석오거리,승차,5113
1,2022-02-28,간석오거리,승차,9643
1,2022-03-01,간석오거리,승차,5846
1,2022-03-02,간석오거리,승차,10134
1,2022-03-03,간석오거리,승차,10117
1,2022-03-04,간석오거리,승차,10222
1,2022-03-05,간석오거리,승차,7024
1,2022-03-06,간석오거리,승차,5062
1,2022-03-07,간석오거리,승차,9993
1,2022-03-08,간석오거리,승차,10288
1,2022-03-09,간석오거리,승차,6205
1,2022-03-10,간석오거리,승차,9864
1,2022-03-11,간석오거리,승차,10196
1,2022-03-12,간석오거리,승차,7150
1,2022-03-13,간석오거리,승차,4791
1,2022-03-14,간석오거리,승차,9747
1,2022-03-15,간석오거리,승차,10257
1,2022-03-16,간석오거리,승차,10249
1,2022-03-17,간석오거리,승차,9941
1,2022-03-18,간석오거리,승차,10219
1,2022-03-19,간석오거리,승차,6700
1,2022-03-20,간석오거리,승차,5352
1,2022-03-21,간석오거리,승차,9996
1,2022-03-22,간석오거리,승차,10165
1,2022-03-23,간석오거리,승차,10080
1,2022-03-24,간석오거리,승차,10100
1,2022-03-25,간석오거리,승차,10468
1,2022-03-26,간석오거리,승차,6920
1,2022-03-27,간석오거리,승차,5505
1,2022-03-28,간석오거리,승차,10365
1,2022-03-29,간석오거리,승차,10531
1,2022-03-30,간석오거리,승차,10282
1,2022-03-31,간석오거리,승차,10583
1,2022-04-01,간석오거리,승차,10759
1,2022-04-02,간석오거리,승차,7814
1,2022-04-03,간석오거리,승차,5649
1,2022-04-04,간석오거리,승차,10547
1,2022-04-05,간석오거리,승차,10771
1,2022-04-06,간석오거리,승차,10884
1,2022-04-07,간석오거리,승차,10814
1,2022-04-08,간석오거리,승차,11199
1,2022-04-09,간석오거리,승차,8254
1,2022-04-10,간석오거리,승차,6325
1,2022-04-11,간석오거리,승차,10931
1,2022-04-12,간석오거리,승차,10953
1,2022-04-13,간석오거리,승차,10829
1,2022-04-14,간석오거리,승차,10843
1,2022-04-15,간석오거리,승차,11406
1,2022-04-16,간석오거리,승차,8416
1,2022-04-17,간석오거리,승차,6275
1,2022-04-18,간석오거리,승차,11053
1,2022-04-19,간석오거리,승차,11394
1,2022-04-20,간석오거리,승차,11531
1,2022-04-21,간석오거리,승차,11293
1,2022-04-22,간석오거리,승차,11240
1,2022-04-23,간석오거리,승차,8464
1,2022-04-24,간석오거리,승차,6115
1,2022-04-25,간석오거리,승차,11055
1,2022-04-26,간석오거리,승차,11357
1,2022-04-27,간석오거리,승차,11350
1,2022-04-28,간석오거리,승차,11474
1,2022-04-29,간석오거리,승차,11816
1,2022-04-30,간석오거리,승차,8970
1,2022-05-01,간석오거리,승차,6771
1,2022-05-02,간석오거리,승차,11433
1,2022-05-03,간석오거리,승차,11648
1,2022-05-04,간석오거리,승차,12356
1,2022-05-05,간석오거리,승차,7801
1,2022-05-06,간석오거리,승차,10886
1,2022-05-07,간석오거리,승차,8408
1,2022-05-08,간석오거리,승차,6510
1,2022-05-09,간석오거리,승차,11501
1,2022-05-10,간석오거리,승차,11572
1,2022-05-11,간석오거리,승차,11752
1,2022-05-12,간석오거리,승차,11801
1,2022-05-13,간석오거리,승차,12148
1,2022-05-14,간석오거리,승차,9524
1,2022-05-15,간석오거리,승차,6735
1,2022-05-16,간석오거리,승차,11581
1,2022-05-17,간석오거리,승차,11866
1,2022-05-18,간석오거리,승차,11811
1,2022-05-19,간석오거리,승차,11802
1,2022-05-20,간석오거리,승차,12459
1,2022-05-21,간석오거리,승차,9366
1,2022-05-22,간석오거리,승차,6758
1,2022-05-23,간석오거리,승차,11476
1,2022-05-24,간석오거리,승차,11935
1,2022-05-25,간석오거리,승차,12051
1,2022-05-26,간석오거리,승차,12272
1,2022-05-27,간석오거리,승차,12221
1,2022-05-28,간석오거리,승차,9058
1,2022-05-29,간석오거리,승차,6580
1,2022-05-30,간석오거리,승차,11472
1,2022-05-31,간석오거리,승차,12161
1,2022-06-01,간석오거리,승차,7955
1,2022-06-02,간석오거리,승차,11641
1,2022-06-03,간석오거리,승차,11840
1,2022-06-04,간석오거리,승차,8680
1,2022-06-05,간석오거리,승차,6542
1,2022-06-06,간석오거리,승차,6375
1,2022-06-07,간석오거리,승차,11612
1,2022-06-08,간석오거리,승차,11731
1,2022-06-09,간석오거리,승차,11725
1,2022-06-10,간석오거리,승차,12001
1,2022-06-11,간석오거리,승차,9191
1,2022-06-12,간석오거리,승차,6617
1,2022-06-13,간석오거리,승차,11524
1,2022-06-14,간석오거리,승차,11798
1,2022-06-15,간석오거리,승차,11554
1,2022-06-16,간석오거리,승차,11719
1,2022-06-17,간석오거리,승차,12081
1,2022-06-18,간석오거리,승차,9141
1,2022-06-19,간석오거리,승차,6598
1,2022-06-20,간석오거리,승차,11547
1,2022-06-21,간석오거리,승차,11804
1,2022-06-22,간석오거리,승차,11925
1,2022-06-23,간석오거리,승차,10841
1,2022-06-24,간석오거리,승차,11875
1,2022-06-25,간석오거리,승차,9086
1,2022-06-26,간석오거리,승차,6200
1,2022-06-27,간석오거리,승차,11026
1,2022-06-28,간석오거리,승차,11111
1,2022-06-29,간석오거리,승차,11234
1,2022-06-30,간석오거리,승차,10807
1,2022-01-01,인천시청,승차,1943
1,2022-01-02,인천시청,승차,2238
1,2022-01-03,인천시청,승차,5024
1,2022-01-04,인천시청,승차,5188
1,2022-01-05,인천시청,승차,4995
1,2022-01-06,인천시청,승차,5049
1,2022-01-07,인천시청,승차,5132
1,2022-01-08,인천시청,승차,3174
1,2022-01-09,인천시청,승차,2317
1,2022-01-10,인천시청,승차,4997
1,2022-01-11,인천시청,승차,5024
1,2022-01-12,인천시청,승차,4850
1,2022-01-13,인천시청,승차,4969
1,2022-01-14,인천시청,승차,5106
1,2022-01-15,인천시청,승차,3222
1,2022-01-16,인천시청,승차,2348
1,2022-01-17,인천시청,승차,4985
1,2022-01-18,인천시청,승차,5012
1,2022-01-19,인천시청,승차,5461
1,2022-01-20,인천시청,승차,5121
1,2022-01-21,인천시청,승차,5270
1,2022-01-22,인천시청,승차,3277
1,2022-01-23,인천시청,승차,2392
1,2022-01-24,인천시청,승차,5043
1,2022-01-25,인천시청,승차,5162
1,2022-01-26,인천시청,승차,5148
1,2022-01-27,인천시청,승차,5114
1,2022-01-28,인천시청,승차,5106
1,2022-01-29,인천시청,승차,2662
1,2022-01-30,인천시청,승차,2102
1,2022-01-31,인천시청,승차,1728
1,2022-02-01,인천시청,승차,1631
1,2022-02-02,인천시청,승차,2180
1,2022-02-03,인천시청,승차,4587
1,2022-02-04,인천시청,승차,4716
1,2022-02-05,인천시청,승차,2857
1,2022-02-06,인천시청,승차,2082
1,2022-02-07,인천시청,승차,4968
1,2022-02-08,인천시청,승차,5094
1,2022-02-09,인천시청,승차,4964
1,2022-02-10,인천시청,승차,5042
1,2022-02-11,인천시청,승차,4964
1,2022-02-12,인천시청,승차,3263
1,2022-02-13,인천시청,승차,2244
1,2022-02-14,인천시청,승차,5097
1,2022-02-15,인천시청,승차,4950
1,2022-02-16,인천시청,승차,4699
1,2022-02-17,인천시청,승차,4676
1,2022-02-18,인천시청,승차,4819
1,2022-02-19,인천시청,승차,3288
1,2022-02-20,인천시청,승차,2085
